date,state,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations_per_million,share_doses_used,fips,deaths,new_cases,total_cases,population
2020-03-07,Virginia,,,,,,,,,,,,51,0,1,1,8535700
2020-03-07,Washington,,,,,,,,,,,,53,16,24,110,7614800
2020-03-07,Wisconsin,,,,,,,,,,,,55,0,0,1,5822500
2020-03-08,Arizona,,,,,,,,,,,,4,0,0,5,7277900
2020-03-08,California,,,,,,,,,,,,6,1,12,112,39513700
2020-03-08,Colorado,,,,,,,,,,,,8,0,0,8,5758500
2020-03-08,Connecticut,,,,,,,,,,,,9,0,1,1,3565400
2020-03-08,District of Columbia,,,,,,,,,,,,11,0,0,1,705700
2020-03-08,Florida,,,,,,,,,,,,12,2,1,13,21479100
2020-03-08,Georgia,,,,,,,,,,,,13,0,4,11,10617100
2020-03-08,Hawaii,,,,,,,,,,,,15,0,1,2,1415900
2020-03-08,Illinois,,,,,,,,,,,,17,0,1,7,12672400
2020-03-08,Indiana,,,,,,,,,,,,18,0,1,2,6732700
2020-03-08,Iowa,,,,,,,,,,,,19,0,3,3,3155100
2020-03-08,Kansas,,,,,,,,,,,,20,0,0,1,2913000
2020-03-08,Kentucky,,,,,,,,,,,,21,0,3,4,4467400
2020-03-08,Maryland,,,,,,,,,,,,24,0,2,5,6045800
2020-03-08,Massachusetts,,,,,,,,,,,,25,0,15,28,6892900
2020-03-08,Minnesota,,,,,,,,,,,,27,0,1,2,5639900
2020-03-08,Missouri,,,,,,,,,,,,29,0,0,1,6137400
2020-03-08,Nebraska,,,,,,,,,,,,31,0,2,16,1934500
2020-03-08,Nevada,,,,,,,,,,,,32,0,2,4,3080400
2020-03-08,New Hampshire,,,,,,,,,,,,33,0,0,4,1359700
2020-03-08,New Jersey,,,,,,,,,,,,34,0,2,6,8881900
2020-03-08,New York,,,,,,,,,,,,36,0,17,106,19455200
2020-03-08,North Carolina,,,,,,,,,,,,37,0,0,2,10487000
2020-03-08,Oklahoma,,,,,,,,,,,,40,0,0,1,3956500
2020-03-08,Oregon,,,,,,,,,,,,41,0,7,13,4217500
2020-03-08,Pennsylvania,,,,,,,,,,,,42,0,2,6,12801800
2020-03-08,Rhode Island,,,,,,,,,,,,44,0,0,3,1059300
2020-03-08,South Carolina,,,,,,,,,,,,45,0,4,6,5148600
2020-03-08,Tennessee,,,,,,,,,,,,47,0,2,3,6830000
2020-03-08,Texas,,,,,,,,,,,,48,0,4,23,28997300
2020-03-08,Utah,,,,,,,,,,,,49,0,0,3,3206300
2020-03-08,Vermont,,,,,,,,,,,,50,0,0,1,623900
2020-03-08,Virginia,,,,,,,,,,,,51,0,1,2,8535700
2020-03-08,Washington,,,,,,,,,,,,53,19,31,141,7614800
2020-03-08,Wisconsin,,,,,,,,,,,,55,0,0,1,5822500
2020-03-09,Arizona,,,,,,,,,,,,4,0,1,6,7277900
2020-03-09,California,,,,,,,,,,,,6,2,60,172,39513700
2020-03-09,Colorado,,,,,,,,,,,,8,0,4,12,5758500
2020-03-09,Connecticut,,,,,,,,,,,,9,0,1,2,3565400
2020-03-09,District of Columbia,,,,,,,,,,,,11,0,3,4,705700
2020-03-09,Florida,,,,,,,,,,,,12,2,1,14,21479100
2020-03-09,Georgia,,,,,,,,,,,,13,0,6,17,10617100
2020-03-09,Hawaii,,,,,,,,,,,,15,0,0,2,1415900
2020-03-09,Illinois,,,,,,,,,,,,17,0,4,11,12672400
2020-03-09,Indiana,,,,,,,,,,,,18,0,2,4,6732700
2020-03-09,Iowa,,,,,,,,,,,,19,0,5,8,3155100
2020-03-09,Kansas,,,,,,,,,,,,20,0,0,1,2913000
2020-03-09,Kentucky,,,,,,,,,,,,21,0,1,5,4467400
2020-03-09,Louisiana,,,,,,,,,,,,22,0,1,1,4649200
2020-03-09,Maryland,,,,,,,,,,,,24,0,1,6,6045800
2020-03-09,Massachusetts,,,,,,,,,,,,25,0,13,41,6892900
2020-03-09,Minnesota,,,,,,,,,,,,27,0,0,2,5639900
2020-03-09,Missouri,,,,,,,,,,,,29,0,0,1,6137400
2020-03-09,Nebraska,,,,,,,,,,,,31,0,0,16,1934500
2020-03-09,Nevada,,,,,,,,,,,,32,0,0,4,3080400
2020-03-09,New Hampshire,,,,,,,,,,,,33,0,0,4,1359700
2020-03-09,New Jersey,,,,,,,,,,,,34,0,5,11,8881900
2020-03-09,New York,,,,,,,,,,,,36,0,36,142,19455200
2020-03-09,North Carolina,,,,,,,,,,,,37,0,5,7,10487000
2020-03-09,Ohio,,,,,,,,,,,,39,0,3,3,11690100
2020-03-09,Oklahoma,,,,,,,,,,,,40,0,0,1,3956500
2020-03-09,Oregon,,,,,,,,,,,,41,0,0,13,4217500
2020-03-09,Pennsylvania,,,,,,,,,,,,42,0,4,10,12801800
2020-03-09,Rhode Island,,,,,,,,,,,,44,0,0,3,1059300
2020-03-09,South Carolina,,,,,,,,,,,,45,0,1,7,5148600
2020-03-09,Tennessee,,,,,,,,,,,,47,0,1,4,6830000
2020-03-09,Texas,,,,,,,,,,,,48,0,1,24,28997300
2020-03-09,Utah,,,,,,,,,,,,49,0,0,3,3206300
2020-03-09,Vermont,,,,,,,,,,,,50,0,0,1,623900
2020-03-09,Virginia,,,,,,,,,,,,51,0,3,5,8535700
2020-03-09,Washington,,,,,,,,,,,,53,22,38,179,7614800
2020-03-09,Wisconsin,,,,,,,,,,,,55,0,1,2,5822500
2020-03-10,Arizona,,,,,,,,,,,,4,0,0,6,7277900
2020-03-10,California,,,,,,,,,,,,6,3,7,179,39513700
2020-03-10,Colorado,,,,,,,,,,,,8,0,5,17,5758500
2020-03-10,Connecticut,,,,,,,,,,,,9,0,0,2,3565400
2020-03-10,District of Columbia,,,,,,,,,,,,11,0,0,4,705700
2020-03-10,Florida,,,,,,,,,,,,12,2,9,23,21479100
2020-03-10,Georgia,,,,,,,,,,,,13,0,5,22,10617100
2020-03-10,Hawaii,,,,,,,,,,,,15,0,0,2,1415900
2020-03-10,Illinois,,,,,,,,,,,,17,0,8,19,12672400
2020-03-10,Indiana,,,,,,,,,,,,18,0,2,6,6732700
2020-03-10,Iowa,,,,,,,,,,,,19,0,5,13,3155100
2020-03-10,Kansas,,,,,,,,,,,,20,0,0,1,2913000
2020-03-10,Kentucky,,,,,,,,,,,,21,0,2,7,4467400
2020-03-10,Louisiana,,,,,,,,,,,,22,0,5,6,4649200
2020-03-10,Maryland,,,,,,,,,,,,24,0,3,9,6045800
2020-03-10,Massachusetts,,,,,,,,,,,,25,0,51,92,6892900
2020-03-10,Michigan,,,,,,,,,,,,26,0,2,2,9985800
2020-03-10,Minnesota,,,,,,,,,,,,27,0,1,3,5639900
2020-03-10,Missouri,,,,,,,,,,,,29,0,0,1,6137400
2020-03-10,Nebraska,,,,,,,,,,,,31,0,1,17,1934500
2020-03-10,Nevada,,,,,,,,,,,,32,0,0,4,3080400
2020-03-10,New Hampshire,,,,,,,,,,,,33,0,1,5,1359700
2020-03-10,New Jersey,,,,,,,,,,,,34,1,4,15,8881900
2020-03-10,New York,,,,,,,,,,,,36,0,31,173,19455200
2020-03-10,North Carolina,,,,,,,,,,,,37,0,0,7,10487000
2020-03-10,Ohio,,,,,,,,,,,,39,0,0,3,11690100
2020-03-10,Oklahoma,,,,,,,,,,,,40,0,1,2,3956500
2020-03-10,Oregon,,,,,,,,,,,,41,0,1,14,4217500
2020-03-10,Pennsylvania,,,,,,,,,,,,42,0,2,12,12801800
2020-03-10,Rhode Island,,,,,,,,,,,,44,0,2,5,1059300
2020-03-10,South Carolina,,,,,,,,,,,,45,0,2,9,5148600
2020-03-10,South Dakota,,,,,,,,,,,,46,1,5,5,884600
2020-03-10,Tennessee,,,,,,,,,,,,47,0,3,7,6830000
2020-03-10,Texas,,,,,,,,,,,,48,0,7,31,28997300
2020-03-10,Utah,,,,,,,,,,,,49,0,1,4,3206300
2020-03-10,Vermont,,,,,,,,,,,,50,0,0,1,623900
2020-03-10,Virginia,,,,,,,,,,,,51,0,3,8,8535700
2020-03-10,Washington,,,,,,,,,,,,53,24,100,279,7614800
2020-03-10,Wisconsin,,,,,,,,,,,,55,0,1,3,5822500
2020-03-11,Arizona,,,,,,,,,,,,4,0,3,9,7277900
2020-03-11,Arkansas,,,,,,,,,,,,5,0,1,1,3017400
2020-03-11,California,,,,,,,,,,,,6,4,23,202,39513700
2020-03-11,Colorado,,,,,,,,,,,,8,0,17,34,5758500
2020-03-11,Connecticut,,,,,,,,,,,,9,0,1,3,3565400
2020-03-11,Delaware,,,,,,,,,,,,10,0,1,1,973800
2020-03-11,District of Columbia,,,,,,,,,,,,11,0,6,10,705700
2020-03-11,Florida,,,,,,,,,,,,12,2,3,26,21479100
2020-03-11,Georgia,,,,,,,,,,,,13,0,9,31,10617100
2020-03-11,Hawaii,,,,,,,,,,,,15,0,0,2,1415900
2020-03-11,Illinois,,,,,,,,,,,,17,0,6,25,12672400
2020-03-11,Indiana,,,,,,,,,,,,18,0,5,11,6732700
2020-03-11,Iowa,,,,,,,,,,,,19,0,1,14,3155100
2020-03-11,Kansas,,,,,,,,,,,,20,0,0,1,2913000
2020-03-11,Kentucky,,,,,,,,,,,,21,0,0,7,4467400
2020-03-11,Louisiana,,,,,,,,,,,,22,0,7,13,4649200
2020-03-11,Maryland,,,,,,,,,,,,24,0,4,13,6045800
2020-03-11,Massachusetts,,,,,,,,,,,,25,0,3,95,6892900
2020-03-11,Michigan,,,,,,,,,,,,26,0,0,2,9985800
2020-03-11,Minnesota,,,,,,,,,,,,27,0,2,5,5639900
2020-03-11,Mississippi,,,,,,,,,,,,28,0,1,1,2975900
2020-03-11,Missouri,,,,,,,,,,,,29,0,0,1,6137400
2020-03-11,Nebraska,,,,,,,,,,,,31,0,6,23,1934500
2020-03-11,Nevada,,,,,,,,,,,,32,0,3,7,3080400
2020-03-11,New Hampshire,,,,,,,,,,,,33,0,0,5,1359700
2020-03-11,New Jersey,,,,,,,,,,,,34,1,8,23,8881900
2020-03-11,New Mexico,,,,,,,,,,,,35,0,4,4,2096600
2020-03-11,New York,,,,,,,,,,,,36,0,44,217,19455200
2020-03-11,North Carolina,,,,,,,,,,,,37,0,1,8,10487000
2020-03-11,North Dakota,,,,,,,,,,,,38,0,1,1,762100
2020-03-11,Ohio,,,,,,,,,,,,39,0,1,4,11690100
2020-03-11,Oklahoma,,,,,,,,,,,,40,0,0,2,3956500
2020-03-11,Oregon,,,,,,,,,,,,41,0,6,20,4217500
2020-03-11,Pennsylvania,,,,,,,,,,,,42,0,4,16,12801800
2020-03-11,Rhode Island,,,,,,,,,,,,44,0,0,5,1059300
2020-03-11,South Carolina,,,,,,,,,,,,45,0,1,10,5148600
2020-03-11,South Dakota,,,,,,,,,,,,46,1,3,8,884600
2020-03-11,Tennessee,,,,,,,,,,,,47,0,1,8,6830000
2020-03-11,Texas,,,,,,,,,,,,48,0,2,33,28997300
2020-03-11,Utah,,,,,,,,,,,,49,0,1,5,3206300
2020-03-11,Vermont,,,,,,,,,,,,50,0,1,2,623900
2020-03-11,Virginia,,,,,,,,,,,,51,0,2,10,8535700
2020-03-11,Washington,,,,,,,,,,,,53,29,59,338,7614800
2020-03-11,Wisconsin,,,,,,,,,,,,55,0,3,6,5822500
2020-03-11,Wyoming,,,,,,,,,,,,56,0,1,1,578700
2020-03-12,Alaska,,,,,,,,,,,,2,0,1,1,731400
2020-03-12,Arizona,,,,,,,,,,,,4,0,0,9,7277900
2020-03-12,Arkansas,,,,,,,,,,,,5,0,5,6,3017400
2020-03-12,California,,,,,,,,,,,,6,4,50,252,39513700
2020-03-12,Colorado,,,,,,,,,,,,8,1,15,49,5758500
2020-03-12,Connecticut,,,,,,,,,,,,9,0,3,6,3565400
2020-03-12,Delaware,,,,,,,,,,,,10,0,3,4,973800
2020-03-12,District of Columbia,,,,,,,,,,,,11,0,0,10,705700
2020-03-12,Florida,,,,,,,,,,,,12,2,20,46,21479100
2020-03-12,Georgia,,,,,,,,,,,,13,1,0,31,10617100
2020-03-12,Hawaii,,,,,,,,,,,,15,0,0,2,1415900
2020-03-12,Illinois,,,,,,,,,,,,17,0,7,32,12672400
2020-03-12,Indiana,,,,,,,,,,,,18,0,1,12,6732700
2020-03-12,Iowa,,,,,,,,,,,,19,0,2,16,3155100
2020-03-12,Kansas,,,,,,,,,,,,20,1,4,5,2913000
2020-03-12,Kentucky,,,,,,,,,,,,21,0,4,11,4467400
2020-03-12,Louisiana,,,,,,,,,,,,22,0,1,14,4649200
2020-03-12,Maine,,,,,,,,,,,,23,0,1,1,1344100
2020-03-12,Maryland,,,,,,,,,,,,24,0,0,13,6045800
2020-03-12,Massachusetts,,,,,,,,,,,,25,0,13,108,6892900
2020-03-12,Michigan,,,,,,,,,,,,26,0,10,12,9985800
2020-03-12,Minnesota,,,,,,,,,,,,27,0,4,9,5639900
2020-03-12,Mississippi,,,,,,,,,,,,28,0,0,1,2975900
2020-03-12,Missouri,,,,,,,,,,,,29,0,1,2,6137400
2020-03-12,Nebraska,,,,,,,,,,,,31,0,1,24,1934500
2020-03-12,Nevada,,,,,,,,,,,,32,0,4,11,3080400
2020-03-12,New Hampshire,,,,,,,,,,,,33,0,1,6,1359700
2020-03-12,New Jersey,,,,,,,,,,,,34,1,6,29,8881900
2020-03-12,New Mexico,,,,,,,,,,,,35,0,2,6,2096600
2020-03-12,New York,,,,,,,,,,,,36,0,109,326,19455200
2020-03-12,North Carolina,,,,,,,,,,,,37,0,8,16,10487000
2020-03-12,North Dakota,,,,,,,,,,,,38,0,0,1,762100
2020-03-12,Ohio,,,,,,,,,,,,39,0,1,5,11690100
2020-03-12,Oklahoma,,,,,,,,,,,,40,0,0,2,3956500
2020-03-12,Oregon,,,,,,,,,,,,41,0,10,30,4217500
2020-03-12,Pennsylvania,,,,,,,,,,,,42,0,6,22,12801800
2020-03-12,Rhode Island,,,,,,,,,,,,44,0,0,5,1059300
2020-03-12,South Carolina,,,,,,,,,,,,45,0,2,12,5148600
2020-03-12,South Dakota,,,,,,,,,,,,46,1,0,8,884600
2020-03-12,Tennessee,,,,,,,,,,,,47,0,10,18,6830000
2020-03-12,Texas,,,,,,,,,,,,48,0,8,41,28997300
2020-03-12,Utah,,,,,,,,,,,,49,0,2,7,3206300
2020-03-12,Vermont,,,,,,,,,,,,50,0,0,2,623900
2020-03-12,Virginia,,,,,,,,,,,,51,0,7,17,8535700
2020-03-12,Washington,,,,,,,,,,,,53,32,81,419,7614800
2020-03-12,Wisconsin,,,,,,,,,,,,55,0,2,8,5822500
2020-03-12,Wyoming,,,,,,,,,,,,56,0,0,1,578700
2020-03-13,Alabama,,,,,,,,,,,,1,0,6,6,4903600
2020-03-13,Alaska,,,,,,,,,,,,2,0,0,1,731400
2020-03-13,Arizona,,,,,,,,,,,,4,0,0,9,7277900
2020-03-13,Arkansas,,,,,,,,,,,,5,0,1,7,3017400
2020-03-13,California,,,,,,,,,,,,6,5,68,320,39513700
2020-03-13,Colorado,,,,,,,,,,,,8,2,29,78,5758500
2020-03-13,Connecticut,,,,,,,,,,,,9,0,5,11,3565400
2020-03-13,Delaware,,,,,,,,,,,,10,0,0,4,973800
2020-03-13,District of Columbia,,,,,,,,,,,,11,0,0,10,705700
2020-03-13,Florida,,,,,,,,,,,,12,2,24,70,21479100
2020-03-13,Georgia,,,,,,,,,,,,13,1,10,41,10617100
2020-03-13,Hawaii,,,,,,,,,,,,15,0,0,2,1415900
2020-03-13,Idaho,,,,,,,,,,,,16,0,1,1,1787100
2020-03-13,Illinois,,,,,,,,,,,,17,0,14,46,12672400
2020-03-13,Indiana,,,,,,,,,,,,18,0,0,12,6732700
2020-03-13,Iowa,,,,,,,,,,,,19,0,1,17,3155100
2020-03-13,Kansas,,,,,,,,,,,,20,1,1,6,2913000
2020-03-13,Kentucky,,,,,,,,,,,,21,0,0,11,4467400
2020-03-13,Louisiana,,,,,,,,,,,,22,0,22,36,4649200
2020-03-13,Maine,,,,,,,,,,,,23,0,1,2,1344100
2020-03-13,Maryland,,,,,,,,,,,,24,0,5,18,6045800
2020-03-13,Massachusetts,,,,,,,,,,,,25,0,15,123,6892900
2020-03-13,Michigan,,,,,,,,,,,,26,0,13,25,9985800
2020-03-13,Minnesota,,,,,,,,,,,,27,0,5,14,5639900
2020-03-13,Mississippi,,,,,,,,,,,,28,0,5,6,2975900
2020-03-13,Missouri,,,,,,,,,,,,29,0,2,4,6137400
2020-03-13,Montana,,,,,,,,,,,,30,0,4,4,1068800
2020-03-13,Nebraska,,,,,,,,,,,,31,0,3,27,1934500
2020-03-13,Nevada,,,,,,,,,,,,32,0,8,19,3080400
2020-03-13,New Hampshire,,,,,,,,,,,,33,0,1,7,1359700
2020-03-13,New Jersey,,,,,,,,,,,,34,1,21,50,8881900
2020-03-13,New Mexico,,,,,,,,,,,,35,0,4,10,2096600
2020-03-13,New York,,,,,,,,,,,,36,0,95,421,19455200
2020-03-13,North Carolina,,,,,,,,,,,,37,0,2,18,10487000
2020-03-13,North Dakota,,,,,,,,,,,,38,0,0,1,762100
2020-03-13,Ohio,,,,,,,,,,,,39,0,8,13,11690100
2020-03-13,Oklahoma,,,,,,,,,,,,40,0,1,3,3956500
2020-03-13,Oregon,,,,,,,,,,,,41,0,0,30,4217500
2020-03-13,Pennsylvania,,,,,,,,,,,,42,0,19,41,12801800
2020-03-13,Puerto Rico,,,,,,,,,,,,72,0,3,3,3193400
2020-03-13,Rhode Island,,,,,,,,,,,,44,0,15,20,1059300
2020-03-13,South Carolina,,,,,,,,,,,,45,0,1,13,5148600
2020-03-13,South Dakota,,,,,,,,,,,,46,1,1,9,884600
2020-03-13,Tennessee,,,,,,,,,,,,47,0,8,26,6830000
2020-03-13,Texas,,,,,,,,,,,,48,0,17,58,28997300
2020-03-13,Utah,,,,,,,,,,,,49,0,0,7,3206300
2020-03-13,Vermont,,,,,,,,,,,,50,0,0,2,623900
2020-03-13,Virginia,,,,,,,,,,,,51,0,13,30,8535700
2020-03-13,Washington,,,,,,,,,,,,53,37,92,511,7614800
2020-03-13,Wisconsin,,,,,,,,,,,,55,0,11,19,5822500
2020-03-13,Wyoming,,,,,,,,,,,,56,0,1,2,578700
2020-03-14,Alabama,,,,,,,,,,,,1,0,6,12,4903600
2020-03-14,Alaska,,,,,,,,,,,,2,0,0,1,731400
2020-03-14,Arizona,,,,,,,,,,,,4,0,3,12,7277900
2020-03-14,Arkansas,,,,,,,,,,,,5,0,2,9,3017400
2020-03-14,California,,,,,,,,,,,,6,5,61,381,39513700
2020-03-14,Colorado,,,,,,,,,,,,8,2,25,103,5758500
2020-03-14,Connecticut,,,,,,,,,,,,9,0,9,20,3565400
2020-03-14,Delaware,,,,,,,,,,,,10,0,0,4,973800
2020-03-14,District of Columbia,,,,,,,,,,,,11,0,6,16,705700
2020-03-14,Florida,,,,,,,,,,,,12,3,0,70,21479100
2020-03-14,Georgia,,,,,,,,,,,,13,1,24,65,10617100
2020-03-14,Hawaii,,,,,,,,,,,,15,0,2,4,1415900
2020-03-14,Idaho,,,,,,,,,,,,16,0,4,5,1787100
2020-03-14,Illinois,,,,,,,,,,,,17,0,20,66,12672400
2020-03-14,Indiana,,,,,,,,,,,,18,0,3,15,6732700
2020-03-14,Iowa,,,,,,,,,,,,19,0,1,18,3155100
2020-03-14,Kansas,,,,,,,,,,,,20,1,2,8,2913000
2020-03-14,Kentucky,,,,,,,,,,,,21,0,7,18,4467400
2020-03-14,Louisiana,,,,,,,,,,,,22,1,41,77,4649200
2020-03-14,Maine,,,,,,,,,,,,23,0,1,3,1344100
2020-03-14,Maryland,,,,,,,,,,,,24,0,9,27,6045800
2020-03-14,Massachusetts,,,,,,,,,,,,25,0,15,138,6892900
2020-03-14,Michigan,,,,,,,,,,,,26,0,8,33,9985800
2020-03-14,Minnesota,,,,,,,,,,,,27,0,7,21,5639900
2020-03-14,Mississippi,,,,,,,,,,,,28,0,0,6,2975900
2020-03-14,Missouri,,,,,,,,,,,,29,0,1,5,6137400
2020-03-14,Montana,,,,,,,,,,,,30,0,2,6,1068800
2020-03-14,Nebraska,,,,,,,,,,,,31,0,2,29,1934500
2020-03-14,Nevada,,,,,,,,,,,,32,0,2,21,3080400
2020-03-14,New Hampshire,,,,,,,,,,,,33,0,0,7,1359700
2020-03-14,New Jersey,,,,,,,,,,,,34,2,25,75,8881900
2020-03-14,New Mexico,,,,,,,,,,,,35,0,3,13,2096600
2020-03-14,New York,,,,,,,,,,,,36,2,189,610,19455200
2020-03-14,North Carolina,,,,,,,,,,,,37,0,7,25,10487000
2020-03-14,North Dakota,,,,,,,,,,,,38,0,0,1,762100
2020-03-14,Ohio,,,,,,,,,,,,39,0,13,26,11690100
2020-03-14,Oklahoma,,,,,,,,,,,,40,0,1,4,3956500
2020-03-14,Oregon,,,,,,,,,,,,41,1,6,36,4217500
2020-03-14,Pennsylvania,,,,,,,,,,,,42,0,6,47,12801800
2020-03-14,Puerto Rico,,,,,,,,,,,,72,0,1,4,3193400
2020-03-14,Rhode Island,,,,,,,,,,,,44,0,0,20,1059300
2020-03-14,South Carolina,,,,,,,,,,,,45,0,6,19,5148600
2020-03-14,South Dakota,,,,,,,,,,,,46,1,0,9,884600
2020-03-14,Tennessee,,,,,,,,,,,,47,0,6,32,6830000
2020-03-14,Texas,,,,,,,,,,,,48,0,11,69,28997300
2020-03-14,Utah,,,,,,,,,,,,49,0,14,21,3206300
2020-03-14,Vermont,,,,,,,,,,,,50,0,3,5,623900
2020-03-14,Virgin Islands,,,,,,,,,,,,78,0,1,1,104600
2020-03-14,Virginia,,,,,,,,,,,,51,1,12,42,8535700
2020-03-14,Washington,,,,,,,,,,,,53,40,98,609,7614800
2020-03-14,Wisconsin,,,,,,,,,,,,55,0,8,27,5822500
2020-03-14,Wyoming,,,,,,,,,,,,56,0,1,3,578700
2020-03-15,Alabama,,,,,,,,,,,,1,0,11,23,4903600
2020-03-15,Alaska,,,,,,,,,,,,2,0,0,1,731400
2020-03-15,Arizona,,,,,,,,,,,,4,0,1,13,7277900
2020-03-15,Arkansas,,,,,,,,,,,,5,0,7,16,3017400
2020-03-15,California,,,,,,,,,,,,6,6,97,478,39513700
2020-03-15,Colorado,,,,,,,,,,,,8,2,33,136,5758500
2020-03-15,Connecticut,,,,,,,,,,,,9,0,6,26,3565400
2020-03-15,Delaware,,,,,,,,,,,,10,0,3,7,973800
2020-03-15,District of Columbia,,,,,,,,,,,,11,0,1,17,705700
2020-03-15,Florida,,,,,,,,,,,,12,3,39,109,21479100
2020-03-15,Georgia,,,,,,,,,,,,13,1,32,97,10617100
2020-03-15,Guam,,,,,,,,,,,,66,0,3,3,165700
2020-03-15,Hawaii,,,,,,,,,,,,15,0,3,7,1415900
2020-03-15,Idaho,,,,,,,,,,,,16,0,0,5,1787100
2020-03-15,Illinois,,,,,,,,,,,,17,0,28,94,12672400
2020-03-15,Indiana,,,,,,,,,,,,18,0,4,19,6732700
2020-03-15,Iowa,,,,,,,,,,,,19,0,4,22,3155100
2020-03-15,Kansas,,,,,,,,,,,,20,1,1,9,2913000
2020-03-15,Kentucky,,,,,,,,,,,,21,0,3,21,4467400
2020-03-15,Louisiana,,,,,,,,,,,,22,2,26,103,4649200
2020-03-15,Maine,,,,,,,,,,,,23,0,9,12,1344100
2020-03-15,Maryland,,,,,,,,,,,,24,0,5,32,6045800
2020-03-15,Massachusetts,,,,,,,,,,,,25,0,26,164,6892900
2020-03-15,Michigan,,,,,,,,,,,,26,0,20,53,9985800
2020-03-15,Minnesota,,,,,,,,,,,,27,0,14,35,5639900
2020-03-15,Mississippi,,,,,,,,,,,,28,0,4,10,2975900
2020-03-15,Missouri,,,,,,,,,,,,29,0,0,5,6137400
2020-03-15,Montana,,,,,,,,,,,,30,0,0,6,1068800
2020-03-15,Nebraska,,,,,,,,,,,,31,0,2,31,1934500
2020-03-15,Nevada,,,,,,,,,,,,32,0,5,26,3080400
2020-03-15,New Hampshire,,,,,,,,,,,,33,0,6,13,1359700
2020-03-15,New Jersey,,,,,,,,,,,,34,2,23,98,8881900
2020-03-15,New Mexico,,,,,,,,,,,,35,0,4,17,2096600
2020-03-15,New York,,,,,,,,,,,,36,6,122,732,19455200
2020-03-15,North Carolina,,,,,,,,,,,,37,0,7,32,10487000
2020-03-15,North Dakota,,,,,,,,,,,,38,0,0,1,762100
2020-03-15,Ohio,,,,,,,,,,,,39,0,11,37,11690100
2020-03-15,Oklahoma,,,,,,,,,,,,40,0,4,8,3956500
2020-03-15,Oregon,,,,,,,,,,,,41,1,3,39,4217500
2020-03-15,Pennsylvania,,,,,,,,,,,,42,0,21,68,12801800
2020-03-15,Puerto Rico,,,,,,,,,,,,72,0,1,5,3193400
2020-03-15,Rhode Island,,,,,,,,,,,,44,0,0,20,1059300
2020-03-15,South Carolina,,,,,,,,,,,,45,0,9,28,5148600
2020-03-15,South Dakota,,,,,,,,,,,,46,1,0,9,884600
2020-03-15,Tennessee,,,,,,,,,,,,47,0,7,39,6830000
2020-03-15,Texas,,,,,,,,,,,,48,0,11,80,28997300
2020-03-15,Utah,,,,,,,,,,,,49,0,8,29,3206300
2020-03-15,Vermont,,,,,,,,,,,,50,0,3,8,623900
2020-03-15,Virgin Islands,,,,,,,,,,,,78,0,0,1,104600
2020-03-15,Virginia,,,,,,,,,,,,51,1,3,45,8535700
2020-03-15,Washington,,,,,,,,,,,,53,42,66,675,7614800
2020-03-15,Wisconsin,,,,,,,,,,,,55,0,6,33,5822500
2020-03-15,Wyoming,,,,,,,,,,,,56,0,0,3,578700
2020-03-16,Alabama,,,,,,,,,,,,1,0,6,29,4903600
2020-03-16,Alaska,,,,,,,,,,,,2,0,2,3,731400
2020-03-16,Arizona,,,,,,,,,,,,4,0,5,18,7277900
2020-03-16,Arkansas,,,,,,,,,,,,5,0,6,22,3017400
2020-03-16,California,,,,,,,,,,,,6,11,110,588,39513700
2020-03-16,Colorado,,,,,,,,,,,,8,2,25,161,5758500
2020-03-16,Connecticut,,,,,,,,,,,,9,0,15,41,3565400
2020-03-16,Delaware,,,,,,,,,,,,10,0,1,8,973800
2020-03-16,District of Columbia,,,,,,,,,,,,11,0,5,22,705700
2020-03-16,Florida,,,,,,,,,,,,12,4,32,141,21479100
2020-03-16,Georgia,,,,,,,,,,,,13,1,21,118,10617100
2020-03-16,Guam,,,,,,,,,,,,66,0,0,3,165700
2020-03-16,Hawaii,,,,,,,,,,,,15,0,3,10,1415900
2020-03-16,Idaho,,,,,,,,,,,,16,0,0,5,1787100
2020-03-16,Illinois,,,,,,,,,,,,17,0,10,104,12672400
2020-03-16,Indiana,,,,,,,,,,,,18,1,5,24,6732700
2020-03-16,Iowa,,,,,,,,,,,,19,0,0,22,3155100
2020-03-16,Kansas,,,,,,,,,,,,20,1,2,11,2913000
2020-03-16,Kentucky,,,,,,,,,,,,21,1,1,22,4467400
2020-03-16,Louisiana,,,,,,,,,,,,22,3,34,137,4649200
2020-03-16,Maine,,,,,,,,,,,,23,0,5,17,1344100
2020-03-16,Maryland,,,,,,,,,,,,24,0,7,39,6045800
2020-03-16,Massachusetts,,,,,,,,,,,,25,0,33,197,6892900
2020-03-16,Michigan,,,,,,,,,,,,26,0,1,54,9985800
2020-03-16,Minnesota,,,,,,,,,,,,27,0,19,54,5639900
2020-03-16,Mississippi,,,,,,,,,,,,28,0,2,12,2975900
2020-03-16,Missouri,,,,,,,,,,,,29,0,4,9,6137400
2020-03-16,Montana,,,,,,,,,,,,30,0,2,8,1068800
2020-03-16,Nebraska,,,,,,,,,,,,31,0,2,33,1934500
2020-03-16,Nevada,,,,,,,,,,,,32,1,19,45,3080400
